user_id,email,status,prefix,first_name,last_name,suffix,class_year
2039636,Alexis.Adams@modolabs.com,0,,Alexis,Adams,Kiser,1991
2039709,Alexis.Akins@modolabs.com,0,,Alexis,Akins,Sikes,1991
2039806,Alexis.Amjad@modolabs.com,0,,Alexis,Amjad,Hurwitz,1991
2039835,Alexis.Bailey@modolabs.com,0,Requested,Alexis,Bailey,Gimm,1991
2039855,Alexis.Cabot@modolabs.com,0,,Alexis,Cabot,Webb,1991
2039958,Alexis.Chisholm@modolabs.com,0,,Alexis,Chisholm,Diejomaoh,1991
2039970,Alexis.Currier@modolabs.com,0,,Alexis,Currier,Bollinger,1991
2039973,Alexis.Dunster@modolabs.com,0,,Alexis,Dunster,King,1991
2040049,Alexis.Ellwood@modolabs.com,0,,Alexis,Ellwood,Watson,1991
2040150,Alexis.Huang@modolabs.com,0,,Alexis,Huang,Flynn,1991
2040166,Alexis.Jones@modolabs.com,0,,Alexis,Jones,Garcia,1991
2040224,Alexis.Kim@modolabs.com,0,,Alexis,Kim,Chehab,1991
2040240,Alexis.Kirkland@modolabs.com,0,,Alexis,Kirkland,Moffitt,1991
2040281,Alexis.Lee@modolabs.com,0,,Alexis,Lee,Wilkes,1991
2040322,Alexis.Leverett@modolabs.com,0,,Alexis,Leverett,Cardi,1991
2040326,Alexis.Lowell@modolabs.com,0,,Alexis,Lowell,Hoffman,1991
2040337,Alexis.Mallon@modolabs.com,0,,Alexis,Mallon,Edelman,1991
2040372,Alexis.Mather@modolabs.com,0,,Alexis,Mather,Dolinsky,1991
2040895,Alexis.Moreland@modolabs.com,0,,Alexis,Moreland,Shadel,1991
2040924,Alexis.Nagatoshi@modolabs.com,0,,Alexis,Nagatoshi,Silveira,1991
2041574,Alexis.North@modolabs.com,0,,Alexis,North,Cohen,1991
2041855,Alexis.Ormsbee@modolabs.com,0,,Alexis,Ormsbee,Velez Dominguez,1991
2041869,Alexis.Patt@modolabs.com,0,,Alexis,Patt,O'Keefe,1991
2042005,Alexis.Pforzheimer@modolabs.com,0,,Alexis,Pforzheimer,Jones,1991
2042540,Alexis.Quincy@modolabs.com,0,,Alexis,Quincy,Feng,1991
2042556,Alexis.Smith@modolabs.com,0,,Alexis,Smith,Bell,1991
2042630,Alexis.Swamy@modolabs.com,0,,Alexis,Swamy,Kresberg,1991
2042784,Alexis.Tepfenhart@modolabs.com,0,,Alexis,Tepfenhart,Palk,1991
2042805,Alexis.Winthrop@modolabs.com,0,,Alexis,Winthrop,Freed,1991
2042939,Alexis.Yu@modolabs.com,0,,Alexis,Yu,Shaw,1991
2043043,Andrew.Adams@modolabs.com,0,,Andrew,Adams,Page,1991
2043243,Andrew.Akins@modolabs.com,0,,Andrew,Akins,Agrait,1991
2043622,Andrew.Amjad@modolabs.com,0,,Andrew,Amjad,Moran,1991
2043641,Andrew.Bailey@modolabs.com,0,,Andrew,Bailey,Garber,1991
2044180,Andrew.Cabot@modolabs.com,0,,Andrew,Cabot,Yeates,1991
2044895,Andrew.Chisholm@modolabs.com,0,,Andrew,Chisholm,Ruppe,1991
2044970,Andrew.Currier@modolabs.com,0,,Andrew,Currier,Hood,1991
2044981,Andrew.Dunster@modolabs.com,0,,Andrew,Dunster,Panico,1991
2045190,Andrew.Ellwood@modolabs.com,0,,Andrew,Ellwood,Karan,1991
2045266,Andrew.Huang@modolabs.com,0,,Andrew,Huang,Killian,1991
2045275,Andrew.Jones@modolabs.com,0,,Andrew,Jones,Wong,1991
2045309,Andrew.Kim@modolabs.com,0,,Andrew,Kim,Bowman,1991
2045499,Andrew.Kirkland@modolabs.com,0,,Andrew,Kirkland,Cockrell,1991
2045747,Andrew.Lee@modolabs.com,0,,Andrew,Lee,Bennett,1991
2045774,Andrew.Leverett@modolabs.com,0,,Andrew,Leverett,Bilgore,1991
2045835,Andrew.Lowell@modolabs.com,0,,Andrew,Lowell,Black,1991
2046039,Andrew.Mallon@modolabs.com,0,,Andrew,Mallon,Butler Cap,1991
2046054,Andrew.Mather@modolabs.com,0,,Andrew,Mather,Burnham,1991
2046076,Andrew.Moreland@modolabs.com,0,,Andrew,Moreland,Brownstein,1991
2046318,Andrew.Nagatoshi@modolabs.com,0,,Andrew,Nagatoshi,Andrews,1991
2046384,Andrew.North@modolabs.com,0,,Andrew,North,Berney,1991
2046641,Andrew.Ormsbee@modolabs.com,0,,Andrew,Ormsbee,Ford,1991
2046864,Andrew.Patt@modolabs.com,0,,Andrew,Patt,Kosak,1991
2046895,Andrew.Pforzheimer@modolabs.com,0,,Andrew,Pforzheimer,Nappi,1991
2047096,Andrew.Quincy@modolabs.com,0,,Andrew,Quincy,Bradford,1991
2047137,Andrew.Smith@modolabs.com,0,,Andrew,Smith,Haner,1991
2047656,Andrew.Swamy@modolabs.com,0,,Andrew,Swamy,Thompson,1991
2047939,Andrew.Tepfenhart@modolabs.com,0,,Andrew,Tepfenhart,Strobos,1991
2048009,Andrew.Winthrop@modolabs.com,0,,Andrew,Winthrop,McIntosh,1991
2048120,Andrew.Yu@modolabs.com,0,,Andrew,Yu,Kelly,1991
2048314,Andy.Adams@modolabs.com,0,,Andy,Adams,Rodriguez,1991
2048403,Andy.Akins@modolabs.com,0,,Andy,Akins,Bukata,1991
2049706,Andy.Amjad@modolabs.com,0,,Andy,Amjad,Mahan,1991
2050910,Andy.Bailey@modolabs.com,0,,Andy,Bailey,Eiland,1991
2051083,Andy.Cabot@modolabs.com,0,,Andy,Cabot,Chen,1991
2051716,Andy.Chisholm@modolabs.com,0,,Andy,Chisholm,Gimm,1991
2052202,Andy.Currier@modolabs.com,0,,Andy,Currier,Lau,1991
2052241,Andy.Dunster@modolabs.com,0,,Andy,Dunster,Lowe,1991
2052904,Andy.Ellwood@modolabs.com,0,,Andy,Ellwood,Horner,1991
2053313,Andy.Huang@modolabs.com,0,,Andy,Huang,Held,1991
2053691,Andy.Jones@modolabs.com,0,,Andy,Jones,McNamara,1991
2053699,Andy.Kim@modolabs.com,0,,Andy,Kim,Okereke,1991
2053865,Andy.Kirkland@modolabs.com,0,,Andy,Kirkland,Rhodes,1991
2054536,modo.jleary@gmail.com,0,,Joe,Leary,Balbach,1991
