user_id,email,status,prefix,first_name,last_name,suffix,class_year
2137121,Alexis.Adams@modolabs.com,Pending,Mr.,Alexis,Adams,,1981
2137724,Alexis.Akins@modolabs.com,Pending,Mr.,Alexis,Akins,,1981
2140803,Alexis.Amjad@modolabs.com,Pending,Mr.,Alexis,Amjad,,1981
2141103,Alexis.Bailey@modolabs.com,Pending,Mr.,Alexis,Bailey,,1981
2141114,Alexis.Cabot@modolabs.com,Pending,Mr.,Alexis,Cabot,,1981
2141461,Alexis.Chisholm@modolabs.com,Pending,Mr.,Alexis,Chisholm,,1981
2141922,Alexis.Currier@modolabs.com,Pending,Mr.,Alexis,Currier,,1981
2141951,Alexis.Dunster@modolabs.com,Pending,Mr.,Alexis,Dunster,,1981
2142036,Alexis.Ellwood@modolabs.com,Pending,Mr.,Alexis,Ellwood,,1981
2142118,Alexis.Huang@modolabs.com,Pending,Ms.,Alexis,Huang,,1981
2142132,Alexis.Jones@modolabs.com,Pending,Mr.,Alexis,Jones,,1981
2142175,Alexis.Kim@modolabs.com,Pending,,Alexis,Kim,,1981
2142179,Alexis.Kirkland@modolabs.com,Pending,Mr.,Alexis,Kirkland,,1981
2142471,Alexis.Lee@modolabs.com,Pending,Mr.,Alexis,Lee,,1981
2142557,Alexis.Leverett@modolabs.com,Pending,,Alexis,Leverett,,1981
2142591,Alexis.Lowell@modolabs.com,Pending,Mrs.,Alexis,Lowell,,1981
2142818,Andrew.Bailey@modolabs.com,Pending,Mr.,Andrew,Bailey,,1981
2142889,Andrew.Cabot@modolabs.com,Pending,Mr.,Andrew,Cabot,,1981
2143061,Andrew.Chisholm@modolabs.com,Pending,Ms.,Andrew,Chisholm,,1981
2143062,Andrew.Currier@modolabs.com,Pending,Dr.,Andrew,Currier,,1981
2143297,Andrew.Ellwood@modolabs.com,Pending,Ms.,Andrew,Ellwood,,1981
2143990,Andrew.Huang@modolabs.com,Pending,Ms.,Andrew,Huang,,1981
2144168,Andrew.Jones@modolabs.com,Pending,Mrs.,Andrew,Jones,,1981
2144438,Andrew.Kim@modolabs.com,Pending,Ms.,Andrew,Kim,,1981
